warehouse,asset,older_name,manager_ip,vendor,new_name
TC,YH11120082,BJ-TC-A-3560X-73.254.50-I0,10.73.254.50,cisco,ias295.tc.sinanode.com
TC,YH11030079,BJ-TC-A-3560X-73.254.51-I0,10.73.254.51,cisco,ias296.tc.sinanode.com
TC,YH14010041,BJ-TC-A-4948E-73.254.52-I0,10.73.254.52,cisco,ias297.tc.sinanode.com
TC,YH13100039,BJ-TC-A-4948-73.254.53-I0,10.73.254.53,cisco,ias298.tc.sinanode.com
TC,YH11120099,BJ-TC-A-3560X-73.254.54-I0,10.73.254.54,cisco,ias299.tc.sinanode.com
TC,YH11120100,BJ-TC-A-3560X-73.254.55-I0,10.73.254.55,cisco,ias300.tc.sinanode.com
TC,YH12010050,BJ-TC-A-3560X-73.254.56-I0,10.73.254.56,cisco,ias301.tc.sinanode.com
TC,YH12010051,BJ-TC-A-3560X-73.254.57-I0,10.73.254.57,cisco,ias302.tc.sinanode.com
TC,YH12010052,BJ-TC-A-3560X-73.254.58-I0,10.73.254.58,cisco,ias303.tc.sinanode.com
TC,YH12010053,BJ-TC-A-3560X-73.254.59-I0,10.73.254.59,cisco,ias304.tc.sinanode.com
TC,YH10120136,BJ-TC-A-3560X-72.254.60-E0,10.72.254.60,cisco,eas305.tc.sinanode.com
TC,YH10120137,BJ-TC-A-3560X-72.254.61-E0,10.72.254.61,cisco,eas306.tc.sinanode.com
TC,YH11030065,BJ-TC-A-3560G-72.254.63-E0,10.72.254.63,cisco,eas307.tc.sinanode.com
TC,YH13050022,BJ-TC-A-3560X-72.254.64-E0,10.72.254.64,cisco,eas308.tc.sinanode.com
TC,YH13050021,BJ-TC-A-3560X-72.254.65-E0,10.72.254.65,cisco,eas309.tc.sinanode.com
TC,06013239,BJ-TC-C-3548-135.173.1-E0,61.135.173.1,cisco,
TC,DH15070006,BJ-TC-A-5820-72.254.106-E0,10.72.254.106,h3c,eas310.tc.sinanode.com
TC,YH11050006,BJ-TC-A-3560G-72.254.62-E0,10.72.254.62,cisco,eas311.tc.sinanode.com
TC,DH15070007,BJ-TC-A-5820-73.254.105-I0,10.73.254.105,h3c,ias312.tc.sinanode.com
TC,YH15040002,BJ-TC-A-4948E-73.254.60-I0,10.73.254.60,cisco,ias313.tc.sinanode.com
TC,YH15010050,BJ-TC-A-4948E-73.254.62-I0,10.73.254.62,cisco,ias314.tc.sinanode.com
TC,XQ15120003,BJ-TC-A-4948E-72.254.101-E0,10.72.254.101,cisco,eas315.tc.sinanode.com
TC,SM15080010,BJ-TC-A-4948E-72.254.103-E0,10.72.254.103,cisco,eas316.tc.sinanode.com
TC,YH14010054,BJ-TC-A-4948E-72.254.245-E0,10.72.254.245,cisco,eas317.tc.sinanode.com
TC,YH13020004,BJ-TC-A-3560X-72.254.66-E0,10.72.254.66,cisco,eas318.tc.sinanode.com
TC,YH12110029,BJ-TC-A-3560X-72.254.67-E0,10.72.254.67,cisco,eas319.tc.sinanode.com
TC,SM15080012,BJ-TC-A-4948E-72.254.71-E0,10.72.254.71,cisco,eas320.tc.sinanode.com
TC,SM15080013,BJ-TC-A-4948E-72.254.73-E0,10.72.254.73,cisco,eas321.tc.sinanode.com
TC,SM15080014,BJ-TC-A-4948E-72.254.75-E0,10.72.254.75,cisco,eas322.tc.sinanode.com
TC,SM15080015,BJ-TC-A-4948E-72.254.77-E0,10.72.254.77,cisco,eas323.tc.sinanode.com
TC,SM15080016,BJ-TC-A-4948E-72.254.79-E0,10.72.254.79,cisco,eas324.tc.sinanode.com
TC,XQ15070010,BJ-TC-A-4948E-72.254.95-E0,10.72.254.95,cisco,eas325.tc.sinanode.com
TC,XQ15070011,BJ-TC-A-4948E-72.254.97-E0,10.72.254.97,cisco,eas326.tc.sinanode.com
TC,XQ15120002,BJ-TC-A-4948E-72.254.99-E0,10.72.254.99,cisco,eas327.tc.sinanode.com
TC,XQ16010006,BJ-TC-A-4948E-73.254.101-I0,10.73.254.101,cisco,ias328.tc.sinanode.com
TC,SM15080011,BJ-TC-A-4948E-73.254.103-I0,10.73.254.103,cisco,ias329.tc.sinanode.com
TC,XQ15070002,BJ-TC-A-4948E-73.254.64-I0,10.73.254.64,cisco,ias330.tc.sinanode.com
TC,XQ15070003,BJ-TC-A-4948E-73.254.66-I0,10.73.254.66,cisco,ias331.tc.sinanode.com
TC,XQ15070008,BJ-TC-A-4948E-73.254.68-I0,10.73.254.68,cisco,ias332.tc.sinanode.com
TC,XQ15070007,BJ-TC-A-4948E-73.254.70-I0,10.73.254.70,cisco,ias333.tc.sinanode.com
TC,XQ15110001,BJ-TC-A-4948E-73.254.71-I0,10.73.254.71,cisco,ias334.tc.sinanode.com
TC,XQ15110002,BJ-TC-A-4948E-73.254.73-I0,10.73.254.73,cisco,ias335.tc.sinanode.com
TC,XQ15110003,BJ-TC-A-4948E-73.254.75-I0,10.73.254.75,cisco,ias336.tc.sinanode.com
TC,XQ15110004,BJ-TC-A-4948E-73.254.77-I0,10.73.254.77,cisco,ias337.tc.sinanode.com
TC,XQ15120001,BJ-TC-A-4948E-73.254.79-I0,10.73.254.79,cisco,ias338.tc.sinanode.com
TC,XQ15070012,BJ-TC-A-4948E-73.254.95-I0,10.73.254.95,cisco,ias339.tc.sinanode.com
TC,XQ15070005,BJ-TC-A-4948E-73.254.97-I0,10.73.254.97,cisco,ias340.tc.sinanode.com
TC,XQ16010004,BJ-TC-A-4948E-73.254.99-I0,10.73.254.99,cisco,ias341.tc.sinanode.com
TC,XQ16030007,BJ-TC-A-4948E-72.254.91-E0,10.72.254.91,cisco,eas342.tc.sinanode.com
TC,XQ16030009,BJ-TC-A-4948E-72.254.93-E0,10.72.254.93,cisco,eas343.tc.sinanode.com
TC,XQ16030008,BJ-TC-A-4948E-73.254.249-I0,10.73.254.249,cisco,ias344.tc.sinanode.com
TC,XQ16030010,BJ-TC-A-4948E-73.254.93-I0,10.73.254.93,cisco,ias345.tc.sinanode.com
TC,YH14030006,BJ-TC-A-4948E-73.254.91-I0,10.73.254.91,cisco,ias346.tc.sinanode.com
TC,DH15070008,BJ-TC-A-5820-72.254.105-E0,10.72.254.105,h3c,eas347.tc.sinanode.com
TC,YH15110006,BJ-TC-A-5820-73.254.106-I0,10.73.254.106,h3c,ias348.tc.sinanode.com
TC,YH14030001,BJ-TC-A-4948E-73.254.239-I0,10.73.254.239,cisco,ias349.tc.sinanode.com
XD,YH11070061,BJ-XD-R-7609-1.1.1-I0,10.1.1.1,cisco,
XD,YH12120059,BJ-XD-A-3560X-55.254.244-I0,10.55.254.244,cisco,ias1.xd.sinanode.com
XD,YH10090001+YH10090002,BJ-XD-C-6509-106.184.129-ES,10.54.254.110,cisco,
XD,YH08090031,BJ-XD-A-2960G-54.254.151-E0,10.54.254.151,cisco,eas2.xd.sinanode.com
XD,YH08010050,BJ-XD-A-2960G-54.254.152-E0,10.54.254.152,cisco,eas3.xd.sinanode.com
XD,YH08010019,BJ-XD-A-3560G-54.254.153-E0,10.54.254.153,cisco,eas4.xd.sinanode.com
XD,YH07070018,BJ-XD-A-3560G-54.254.154-E0,10.54.254.154,cisco,eas5.xd.sinanode.com
XD,YH08030163,BJ-XD-A-3560G-54.254.155-E0,10.54.254.155,cisco,eas6.xd.sinanode.com
XD,YH08050006,BJ-XD-A-3560G-54.254.156-E0,10.54.254.156,cisco,eas7.xd.sinanode.com
XD,YH08050028,BJ-XD-A-3560G-54.254.157-E0,10.54.254.157,cisco,eas8.xd.sinanode.com
XD,YH08050027,BJ-XD-A-3560G-54.254.158-E0,10.54.254.158,cisco,eas9.xd.sinanode.com
XD,YH08050030,BJ-XD-A-3560G-54.254.159-E0,10.54.254.159,cisco,eas10.xd.sinanode.com
XD,YH08050034,BJ-XD-A-3560G-54.254.160-E0,10.54.254.160,cisco,eas11.xd.sinanode.com
XD,YH08050035,BJ-XD-A-3560G-54.254.161-E0,10.54.254.161,cisco,eas12.xd.sinanode.com
XD,YH11040093,BJ-XD-A-3560X-54.254.162-E0,10.54.254.162,cisco,eas13.xd.sinanode.com
XD,YH08050106,BJ-XD-A-3560G-54.254.163-E0,10.54.254.163,cisco,eas14.xd.sinanode.com
XD,YH08010012,BJ-XD-A-3560G-54.254.164-E0,10.54.254.164,cisco,eas15.xd.sinanode.com
XD,YH08010007,BJ-XD-A-2960G-54.254.165-E0,10.54.254.165,cisco,eas16.xd.sinanode.com
XD,YH08120005,BJ-XD-A-3560G-54.254.166-E0,10.54.254.166,cisco,eas17.xd.sinanode.com
XD,YH07110004,BJ-XD-A-3560G-54.254.167-E0,10.54.254.167,cisco,eas18.xd.sinanode.com
XD,YH07090036,bJ-XD-A-3560G-54.254.168-E0,10.54.254.168,cisco,eas19.xd.sinanode.com
XD,YH09110020,BJ-XD-A-3560G-54.254.169-E0,10.54.254.169,cisco,eas20.xd.sinanode.com
XD,YH10010024,BJ-XD-A-3560G-54.254.170-E0,10.54.254.170,cisco,eas21.xd.sinanode.com
XD,YH10010019,BJ-XD-A-3560G-54.254.171-E0,10.54.254.171,cisco,eas22.xd.sinanode.com
XD,YH10040010,BJ-XD-A-3560G-54.254.172-E0,10.54.254.172,cisco,eas23.xd.sinanode.com
XD,YH10040014,BJ-XD-A-3560G-54.254.173-E0,10.54.254.173,cisco,eas24.xd.sinanode.com
XD,YH10060013,BJ-XD-A-3560G-54.254.174-E0,10.54.254.174,cisco,eas25.xd.sinanode.com
XD,YH10060015,BJ-XD-A-3560G-54.254.175-E0,10.54.254.175,cisco,eas26.xd.sinanode.com
XD,YH10060017,BJ-XD-A-3560G-54.254.176-E0,10.54.254.176,cisco,eas27.xd.sinanode.com
XD,YH10060056,BJ-XD-A-3560G-54.254.177-E0,10.54.254.177,cisco,eas28.xd.sinanode.com
XD,YH10060058,BJ-XD-A-3560G-54.254.178-E0,10.54.254.178,cisco,eas29.xd.sinanode.com
XD,YH10060063,BJ-XD-A-3560TS-54.254.179-E0,10.54.254.179,cisco,eas30.xd.sinanode.com
XD,06033249,BJ-XD-A-3560G-54.254.205-E0,10.54.254.205,cisco,eas31.xd.sinanode.com
XD,06033250,bJ-XD-A-3560G-54.254.206-E0,10.54.254.206,cisco,eas32.xd.sinanode.com
XD,05093218,BJ-XD-A-3560G-54.254.209-E0,10.54.254.209,cisco,eas33.xd.sinanode.com
XD,05093234,BJ-XD-A-3560G-54.254.212-E0,10.54.254.212,cisco,eas34.xd.sinanode.com
XD,05093220,BJ-XD-A-3560G-54.254.213-E0,10.54.254.213,cisco,eas35.xd.sinanode.com
XD,05093221,BJ-XD-A-3560G-54.254.214-E0,10.54.254.214,cisco,eas36.xd.sinanode.com
XD,05093231,BJ-XD-A-3560G-54.254.215-E0,10.54.254.215,cisco,eas37.xd.sinanode.com
XD,05093210,BJ-XD-A-3560G-54.254.216-E0,10.54.254.216,cisco,eas38.xd.sinanode.com
XD,05093209,BJ-XD-A-3560G-54.254.217-E0,10.54.254.217,cisco,eas39.xd.sinanode.com
XD,05083020,BJ-XD-A-3750G-54.254.226-E0,10.54.254.226,cisco,eas40.xd.sinanode.com
XD,YH06050026,BJ-XD-A-3560G-54.254.227-E0,10.54.254.227,cisco,eas41.xd.sinanode.com
XD,YH06050025,BJ-XD-A-3560G-54.254.231-E0,10.54.254.231,cisco,eas42.xd.sinanode.com
XD,05063777,BJ-XD-A-3750G-54.254.241-E0,10.54.254.241,cisco,eas43.xd.sinanode.com
XD,YH09110024,BJ-XD-A-3560G-54.254.244-E0,10.54.254.244,cisco,eas44.xd.sinanode.com
XD,05015034,BJ-XD-A-3750-54.254.250-EV,10.54.254.250,cisco,
XD,YH10010031,BJ-XD-A-3560G-54.254.252-E0,10.54.254.252,cisco,eas45.xd.sinanode.com
XD,YH11080090,BJ-XD-A-3560X-54.254.26-E0,10.54.254.26,cisco,eas46.xd.sinanode.com
XD,YH11080091,BJ-XD-A-3560X-54.254.27-E0,10.54.254.27,cisco,eas47.xd.sinanode.com
XD,YH11080092,BJ-XD-A-3560X-54.254.28-E0,10.54.254.28,cisco,eas48.xd.sinanode.com
XD,YH11080093,BJ-XD-A-3560X-54.254.29-E0,10.54.254.29,cisco,eas49.xd.sinanode.com
XD,YH11080094,BJ-XD-A-3560G-54.254.30-E0,10.54.254.30,cisco,eas50.xd.sinanode.com
XD,YH11080095,BJ-XD-A-3560X-54.254.31-E0,10.54.254.31,cisco,eas51.xd.sinanode.com
XD,YH11080096,BJ-XD-A-3560X-54.254.32-E0,10.54.254.32,cisco,eas52.xd.sinanode.com
XD,YH11080097,BJ-XD-A-3560X-54.254.33-E0,10.54.254.33,cisco,eas53.xd.sinanode.com
XD,YH11080098,BJ-XD-A-3560X-54.254.34-E0,10.54.254.34,cisco,eas54.xd.sinanode.com
XD,YH11080099,BJ-XD-A-3560X-54.254.35-E0,10.54.254.35,cisco,eas55.xd.sinanode.com
XD,YH11080100,BJ-XD-A-3560X-54.254.36-E0,10.54.254.36,cisco,eas56.xd.sinanode.com
XD,YH11080101,BJ-XD-A-3560X-54.254.37-E0,10.54.254.37,cisco,eas57.xd.sinanode.com
XD,YH11080110,BJ-XD-A-3560X-54.254.38-E0,10.54.254.38,cisco,eas58.xd.sinanode.com
XD,YH11080111,BJ-XD-A-3560X-54.254.39-E0,10.54.254.39,cisco,eas59.xd.sinanode.com
XD,YH11080112,BJ-XD-A-3560X-54.254.40-E0,10.54.254.40,cisco,eas60.xd.sinanode.com
XD,YH10080050,BJ-XD-A-3560G-54.254.41-E0,10.54.254.41,cisco,eas61.xd.sinanode.com
XD,YH10080052,BJ-XD-A-3560G-54.254.42-E0,10.54.254.42,cisco,eas62.xd.sinanode.com
XD,YH06120022,Bj-XD-A-3560G-54.254.43-E0,10.54.254.43,cisco,eas63.xd.sinanode.com
XD,YH08030166,BJ-XD-A-3560G-54.254.44-E0,10.54.254.44,cisco,eas64.xd.sinanode.com
XD,YH08030168,BJ-XD-A-3560G-54.254.45-E0,10.54.254.45,cisco,eas65.xd.sinanode.com
XD,YH08030170,BJ-XD-A-3560G-54.254.46-E0,10.54.254.46,cisco,eas66.xd.sinanode.com
XD,YH08030171,BJ-XD-A-3560G-54.254.47-E0,10.54.254.47,cisco,eas67.xd.sinanode.com
XD,YH08030172,BJ-XD-A-3560G-54.254.48-E0,10.54.254.48,cisco,eas68.xd.sinanode.com
XD,YH08030175,BJ-XD-A-3560G-54.254.49-E0,10.54.254.49,cisco,eas69.xd.sinanode.com
XD,YH08030177,BJ-XD-A-3560G-54.254.50-E0,10.54.254.50,cisco,eas70.xd.sinanode.com
XD,YH08030180,BJ-XD-A-3560G-54.254.51-E0,10.54.254.51,cisco,eas71.xd.sinanode.com
XD,YH08030181,BJ-XD-A-3560G-54.254.52-E0,10.54.254.52,cisco,eas72.xd.sinanode.com
XD,YH08030182,BJ-XD-A-3560G-54.254.53-E0,10.54.254.53,cisco,eas73.xd.sinanode.com
XD,YH08030183,BJ-XD-A-3560G-54.254.54-E0,10.54.254.54,cisco,eas74.xd.sinanode.com
XD,YH08030185,BJ-XD-A-3560G-54.254.55-E0,10.54.254.55,cisco,eas75.xd.sinanode.com
XD,YH08030186,BJ-XD-A-3560G-54.254.56-E0,10.54.254.56,cisco,eas76.xd.sinanode.com
XD,YH08030188,BJ-XD-A-3560G-54.254.57-E0,10.54.254.57,cisco,eas77.xd.sinanode.com
XD,06073125,BJ-XD-A-3560G-54.254.58-E0,10.54.254.58,cisco,eas78.xd.sinanode.com
XD,YH06120024,BJ-XD-A-3560G-54.254.59-E0,10.54.254.59,cisco,eas79.xd.sinanode.com
XD,YH09060004,BJ-XD-A-3560G-54.254.60-E0,10.54.254.60,cisco,eas80.xd.sinanode.com
XD,YH09060005,BJ-XD-A-3560G-54.254.61-E0,10.54.254.61,cisco,eas81.xd.sinanode.com
XD,YH09060006,BJ-XD-A-3560G-54.254.62-E0,10.54.254.62,cisco,eas82.xd.sinanode.com
XD,YH09060007,BJ-XD-A-3560G-54.254.63-E0,10.54.254.63,cisco,eas83.xd.sinanode.com
XD,YH09060008,BJ-XD-A-3560G-54.254.64-E0,10.54.254.64,cisco,eas84.xd.sinanode.com
XD,YH09060009,BJ-XD-A-3560G-54.254.65-E0,10.54.254.65,cisco,eas85.xd.sinanode.com
XD,YH09060011,BJ-XD-A-3560G-54.254.66-E0,10.54.254.66,cisco,eas86.xd.sinanode.com
XD,YH09070003,BJ-XD-A-3560G-54.254.67-E0,10.54.254.67,cisco,eas87.xd.sinanode.com
XD,YH08030179,BJ-XD-A-3560G-54.254.68-E0,10.54.254.68,cisco,eas88.xd.sinanode.com
XD,YH09070002,BJ-XD-A-3560G-54.254.69-E0,10.54.254.69,cisco,eas89.xd.sinanode.com
XD,YH12090022,BJ-XD-A-3560X-54.254.70-E0,10.54.254.70,cisco,eas90.xd.sinanode.com
XD,05053493+05053494,BJ-XD-C-6509-55.254.1-IS,10.55.254.1,cisco,
XD,YH08010049,BJ-XD-A-2960G-55.254.151-I0,10.55.254.151,cisco,ias91.xd.sinanode.com
XD,YH08010051,BJ-XD-A-2960G-55.254.152-I0,10.55.254.152,cisco,ias92.xd.sinanode.com
XD,YH08010020,BJ-XD-A-3560G-55.254.153-I0,10.55.254.153,cisco,ias93.xd.sinanode.com
XD,YH07110028,BJ-XD-A-3560G-55.254.154-I0,10.55.254.154,cisco,ias94.xd.sinanode.com
XD,YH08030164,BJ-XD-A-3560G-55.254.155-I0,10.55.254.155,cisco,ias95.xd.sinanode.com
XD,YH08050007,BJ-XD-A-3560G-55.254.156-I0,10.55.254.156,cisco,ias96.xd.sinanode.com
XD,YH08050031,BJ-XD-A-3560G-55.254.157-I0,10.55.254.157,cisco,ias97.xd.sinanode.com
XD,YH08050032,BJ-XD-A-3560G-55.254.158-I0,10.55.254.158,cisco,ias98.xd.sinanode.com
XD,YH08050033,BJ-XD-A-3560G-55.254.159-I0,10.55.254.159,cisco,ias99.xd.sinanode.com
XD,YH08050036,BJ-XD-A-3560G-55.254.160-I0,10.55.254.160,cisco,ias100.xd.sinanode.com
XD,YH08050037,BJ-XD-A-3560G-55.254.161-I0,10.55.254.161,cisco,ias101.xd.sinanode.com
XD,YH08050039,BJ-XD-A-3560G-55.254.162-I0,10.55.254.162,cisco,ias102.xd.sinanode.com
XD,YH08050107,BJ-XD-A-3560G-55.254.163-I0,10.55.254.163,cisco,ias103.xd.sinanode.com
XD,YH06120010,BJ-XD-A-3560G-55.254.164-I0,10.55.254.164,cisco,ias104.xd.sinanode.com
XD,YH08010008,BJ-XD-A-2960G-55.254.165-I0,10.55.254.165,cisco,ias105.xd.sinanode.com
XD,YH08120006,BJ-XD-A-3560G-55.254.166-I0,10.55.254.166,cisco,ias106.xd.sinanode.com
XD,YH08050014,BJ-XD-A-3560G-55.254.167-I0,10.55.254.167,cisco,ias107.xd.sinanode.com
XD,YH07090037,BJ-XD-A-3560G-55.254.168-I0,10.55.254.168,cisco,ias108.xd.sinanode.com
XD,YH09110021,BJ-XD-A-3560G-55.254.169-I0,10.55.254.169,cisco,ias109.xd.sinanode.com
XD,YH10010025,BJ-XD-A-3560G-55.254.170-I0,10.55.254.170,cisco,ias110.xd.sinanode.com
XD,YH10010020,BJ-XD-A-3560G-55.254.171-I0,10.55.254.171,cisco,ias111.xd.sinanode.com
XD,YH10040011,BJ-XD-A-3560G-55.254.172-I0,10.55.254.172,cisco,ias112.xd.sinanode.com
XD,YH10040015,BJ-XD-A-3560G-55.254.173-I0,10.55.254.173,cisco,ias113.xd.sinanode.com
XD,YH10060014,BJ-XD-A-3560G-55.254.174-I0,10.55.254.174,cisco,ias114.xd.sinanode.com
XD,YH10060016,Bj-XD-A-3560G-55.254.175-I0,10.55.254.175,cisco,ias115.xd.sinanode.com
XD,YH07080002,BJ-XD-A-3560G-55.254.176-I0,10.55.254.176,cisco,ias116.xd.sinanode.com
XD,YH10060057,BJ-XD-A-3560G-55.254.177-I0,10.55.254.177,cisco,ias117.xd.sinanode.com
XD,YH10060059,BJ-XD-A-3560G-55.254.178-I0,10.55.254.178,cisco,ias118.xd.sinanode.com
XD,YH10060064,BJ-XD-A-3560G-55.254.179-I0,10.55.254.179,cisco,ias119.xd.sinanode.com
XD,04093825,BJ-XD-A-3750-55.254.185-I0,10.55.254.185,cisco,ias120.xd.sinanode.com
XD,YH12120078,BJ-XD-A-3560G-55.254.189-I0,10.55.254.189,cisco,ias121.xd.sinanode.com
XD,YH06060001,BJ-XD-A-3560G-55.254.190-I0,10.55.254.190,cisco,ias122.xd.sinanode.com
XD,YH06050016,BJ-XD-A-3560G-55.254.192-I0,10.55.254.192,cisco,ias123.xd.sinanode.com
XD,05015051,BJ-XD-A-3750G-55.254.193-I0,10.55.254.193,cisco,ias124.xd.sinanode.com
XD,05044067,BJ-XD-A-3750G-55.254.198-I0,10.55.254.198,cisco,ias125.xd.sinanode.com
XD,05093227,BJ-XD-A-3560G-55.254.201-I0,10.55.254.201,cisco,ias126.xd.sinanode.com
XD,05093232,BJ-XD-A-3560G-55.254.202-I0,10.55.254.202,cisco,ias127.xd.sinanode.com
XD,05093219,BJ-XD-A-3560G-55.254.203-I0,10.55.254.203,cisco,ias128.xd.sinanode.com
XD,05093205,BJ-XD-A-3560G-55.254.204-I0,10.55.254.204,cisco,ias129.xd.sinanode.com
XD,05093222,BJ-XD-A-3560G-55.254.205-I0,10.55.254.205,cisco,ias130.xd.sinanode.com
XD,05093226,BJ-XD-A-3560G-55.254.206-I0,10.55.254.206,cisco,ias131.xd.sinanode.com
XD,05093223,BJ-XD-A-3560G-55.254.207-I0,10.55.254.207,cisco,ias132.xd.sinanode.com
XD,05093216,BJ-XD-A-3560G-55.254.208-I0,10.55.254.208,cisco,ias133.xd.sinanode.com
XD,05093214,BJ-XD-A-3560G-55.254.209-I0,10.55.254.209,cisco,ias134.xd.sinanode.com
XD,05093213,BJ-XD-A-3560G-55.254.210-I0,10.55.254.210,cisco,ias135.xd.sinanode.com
XD,05093208,BJ-XD-A-3560G-55.254.211-I0,10.55.254.211,cisco,ias136.xd.sinanode.com
XD,05063784,BJ-XD-A-3750G-55.254.212-I0,10.55.254.212,cisco,ias137.xd.sinanode.com
XD,YH12110024,BJ-XD-A-3560X-55.254.213-I0,10.55.254.213,cisco,ias138.xd.sinanode.com
XD,YH10120143,BJ-XD-A-3560X-55.254.230-I0,10.55.254.216,cisco,ias139.xd.sinanode.com
XD,YH11120068,BJ-XD-A-3560X-55.254.230-I0,10.55.254.216,cisco,ias140.xd.sinanode.com
XD,05083009,BJ-XD-A-3750G-55.254.221-I0,10.55.254.221,cisco,ias141.xd.sinanode.com
XD,YH09090009,BJ-XD-A-3560G-55.254.222-I0,10.55.254.222,cisco,ias142.xd.sinanode.com
XD,05073595,BJ-XD-A-3750G-55.254.224-I0,10.55.254.224,cisco,ias143.xd.sinanode.com
XD,YH11100125,BJ-XD-A-3560X-55.254.225-I0,10.55.254.225,cisco,ias144.xd.sinanode.com
XD,05073592,BJ-XD-A-3750G-55.254.226-I0,10.55.254.226,cisco,ias145.xd.sinanode.com
XD,05073596,BJ-XD-A-3750G-55.254.228-I0,10.55.254.228,cisco,ias146.xd.sinanode.com
XD,05073587,BJ-XD-A-3750G-55.254.229-I0,10.55.254.229,cisco,ias147.xd.sinanode.com
XD,YH10120143,BJ-XD-A-3560X-55.254.230-I0,10.55.254.230,cisco,ias148.xd.sinanode.com
XD,YH11120068,BJ-XD-A-3560X-55.254.230-I0,10.55.254.230,cisco,ias149.xd.sinanode.com
XD,06013220,BJ-XD-A-3560G-55.254.231-I0,10.55.254.231,cisco,ias150.xd.sinanode.com
XD,05063770,BJ-XD-A-3750G-55.254.236-I0,10.55.254.236,cisco,ias151.xd.sinanode.com
XD,05063778,bJ-XD-A-3750G-55.254.237-I0,10.55.254.237,cisco,ias152.xd.sinanode.com
XD,05063771,BJ-XD-A-3750G-55.254.238-I0,10.55.254.238,cisco,ias153.xd.sinanode.com
XD,YH10060052,BJ-XD-A-3560G-55.254.241-I0,10.55.254.241,cisco,ias154.xd.sinanode.com
XD,YH08010014,BJ-XD-A-356G-55.254.242-I0,10.55.254.242,cisco,ias155.xd.sinanode.com
XD,05044068,BJ-XD-A-3750G-55.254.243-I0,10.55.254.243,cisco,ias156.xd.sinanode.com
XD,05044066,BJ-XD-A-3560X-55.254.244-I0,10.55.254.244,cisco,ias157.xd.sinanode.com
XD,YH10010026,BJ-XD-A-3560G-55.254.246-I0,10.55.254.246,cisco,ias158.xd.sinanode.com
XD,YH07090008,BJ-XD-A-3560G-55.254.247-I0,10.55.254.247,cisco,ias159.xd.sinanode.com
XD,YH11040059,BJ-XD-A-3560X-55.254.250-I0,10.55.254.250,cisco,ias160.xd.sinanode.com
XD,05015052,BJ-XD-A-3750-55.254.251-I0,10.55.254.251,cisco,ias161.xd.sinanode.com
XD,YH13070006,BJ-XD-A-3560-55.254.252-I0,10.55.254.252,cisco,ias162.xd.sinanode.com
XD,05015053,BJ-XD-A-3750G-55.254.253-I0,10.55.254.253,cisco,ias163.xd.sinanode.com
XD,YH11080115,BJ-XD-A-3560X-55.254.26-I0,10.55.254.26,cisco,ias164.xd.sinanode.com
XD,YH11080116,BJ-XD-A-3560X-55.254.27-I0,10.55.254.27,cisco,ias165.xd.sinanode.com
XD,YH11080117,BJ-XD-A-3560X-55.254.28-I0,10.55.254.28,cisco,ias166.xd.sinanode.com
XD,YH11080118,BJ-XD-A-3560X-55.254.29-I0,10.55.254.29,cisco,ias167.xd.sinanode.com
XD,YH11080119,BJ-XD-A-3560X-55.254.30-I0,10.55.254.30,cisco,ias168.xd.sinanode.com
XD,YH11080120,BJ-XD-A-3560X-55.254.31-I0,10.55.254.31,cisco,ias169.xd.sinanode.com
XD,YH11080121,BJ-XD-A-3560X-55.254.32-I0,10.55.254.32,cisco,ias170.xd.sinanode.com
XD,YH11080122,BJ-XD-A-3560X-55.254.33-I0,10.55.254.33,cisco,ias171.xd.sinanode.com
XD,YH11080123,BJ-XD-A-3560X-55.254.34-I0,10.55.254.34,cisco,ias172.xd.sinanode.com
XD,YH11080124,BJ-XD-A-3560X-55.254.35-I0,10.55.254.35,cisco,ias173.xd.sinanode.com
XD,YH11080125,BJ-XD-A-3560X-55.254.36-I0,10.55.254.36,cisco,ias174.xd.sinanode.com
XD,YH11080126,BJ-XD-A-3560X-55.254.37-I0,10.55.254.37,cisco,ias175.xd.sinanode.com
XD,YH11090017,BJ-XD-A-3560X-55.254.38-I0,10.55.254.38,cisco,ias176.xd.sinanode.com
XD,YH11090018,BJ-XD-A-3560X-55.254.39-I0,10.55.254.39,cisco,ias177.xd.sinanode.com
XD,YH11090019,BJ-XD-A-3560X-55.254.40-I0,10.55.254.40,cisco,ias178.xd.sinanode.com
XD,YH10080051,BJ-XD-A-3560G-55.254.41-I0,10.55.254.41,cisco,ias179.xd.sinanode.com
XD,YH10080053,BJ-XD-A-3560G-55.254.42-I0,10.55.254.42,cisco,ias180.xd.sinanode.com
XD,YH12010047,BJ-XD-A-3560X-55.254.70-I0,10.55.254.70,cisco,ias181.xd.sinanode.com
XD,YH07010008,BJ-XD-A-3750-55.254.199-I0,10.55.254.199,cisco,ias182.xd.sinanode.com
XD,05015055,BJ-XD-A-3750G-55.254.229-I0,10.55.254.229,cisco,ias183.xd.sinanode.com
YF,YH13080294,BJ-YF-R-ASR9K-1.4.2-I0,10.1.4.2,cisco,
YF,YH13070025,BJ-YF-A-5820C-1.4.3-I0,10.1.4.3,h3c,ias1.yf.sinanode.com
YF,YH14070005,BJ-YF-A-5820-1.4.4-I0,10.1.4.4,h3c,ias2.yf.sinanode.com
YF,YH13080294,BJ-YF-R-ASR9K-1.4.2-I0,10.100.105.109,cisco,
